0,100,2,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.046875,0.8,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.866667,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.046875,0,0.03125,0.866667,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.03125,0.933333,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.046875,0,0.078125,1.31993,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.6,0.046875,0,0.0625,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,
1,100,2,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.078125,0.933333,0.0625,0,0.046875,0,0.046875,0.866667,0.0625,0,0.03125,0.866667,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.866667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.733333,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.733333,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,
2,100,2,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.6,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0.866667,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,1.29232,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,
3,100,2,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.666667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.666667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.046875,0.866667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,
4,100,2,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.6,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.6,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0.6,
5,100,2,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.03125,0.866667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.333333,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.078125,1.31993,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.333333,0.046875,0.333333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.333333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.333333,0.0625,0,0.0625,0,0.046875,0,0.046875,0.8,0.046875,0.333333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,
6,100,2,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.2,0.046875,0.2,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.2,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.2,0.046875,0.8,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.2,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.8,0.046875,0,0.0625,0,0.0625,0,0.046875,1.20948,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.8,0.0625,0,0.0625,0.933333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,
7,100,2,0.0625,0,0.0625,0,0.03125,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.2,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.078125,0.933333,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.733333,0.0625,0,0.0625,0,0.046875,0.733333,0.0625,0,0.0625,0,0.03125,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.6,0.046875,0,0.0625,0,0.0625,0,0.046875,0.2,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0.2,0.046875,0,0.03125,0.6,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.733333,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,
8,100,2,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0.466667,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.03125,0.333333,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.333333,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.0625,0,0.03125,0.333333,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.333333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.333333,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0.466667,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.466667,0.0625,0,0.046875,0.466667,
9,100,2,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.03125,0.333333,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.333333,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.03125,0.333333,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.046875,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0.466667,0.046875,0.466667,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.0625,0,0.046875,0,0.046875,0,0.078125,0.933333,
